"ndc","doseFormRxcui","doseFormName","activeIngredientRxcui","activeIngredientName","numeratorUnit","numeratorValue","denominatorUnit","denominatorValue"
"61314030410","721656","Prefilled Syringe","68442","filgrastim","MG","0.6","ML","1.0"
"78059820","317541","Oral Tablet","73178","iloperidone","MG","6.0","EACH","1.0"
"3362412","316965","Oral Capsule","358299","atazanavir sulfate","MG","150.0","EACH","1.0"
"63323010365","316949","Injectable Solution","2555","cisplatin","MG","1.0","ML","1.0"
"2411633","317541","Oral Tablet","61381","olanzapine","MG","7.5","EACH","1.0"
"406831562","316945","Extended Release Oral Tablet","30236","morphine sulfate","MG","15.0","EACH","1.0"
"51079089020","316965","Oral Capsule","9384","rifampin","MG","300.0","EACH","1.0"
"69600125","1649574","Injection","82806","fosphenytoin sodium","MG","75.0","ML","1.0"
"245018201","10312","Delayed Release Oral Tablet","266856","divalproex sodium","MG","500.0","EACH","1.0"
"469325010","1649574","Injection","487070","micafungin sodium","MG","50.0","EACH","1.0"
"68734070010","317541","Oral Tablet","40575","zileuton","MG","600.0","EACH","1.0"
"53489038601","317541","Oral Tablet","6984","minoxidil","MG","2.5","EACH","1.0"
"456111030","317541","Oral Tablet","1086768","vilazodone hydrochloride","MG","10.0","EACH","1.0"
"66220020730","1649574","Injection","197","acetylcysteine","MG","200.0","ML","1.0"
"43598021055","316982","Topical Cream","9793","silver sulfadiazine","MG","10.0","ML","1.0"
"93078701","317541","Oral Tablet","1202","atenolol","MG","25.0","EACH","1.0"
"703514501","1649574","Injection","225852","leucovorin calcium","MG","350.0","EACH","1.0"
"50111098601","317541","Oral Tablet","2607","clorazepate dipotassium","MG","3.75","EACH","1.0"
"34180080","316968","Oral Solution","36387","sennosides, USP","MG","1.76","ML","1.0"
"6046206","316965","Oral Capsule","358255","aprepitant","MG","125.0","EACH","1.0"
"641613525","1649574","Injection","8705","prochlorperazine edisylate","MG","5.0","ML","1.0"
"68084003201","316965","Oral Capsule","203130","nortriptyline hydrochloride","MG","25.0","EACH","1.0"
"10147075005","106332","Medicated Shampoo","6135","ketoconazole","MG","20.0","ML","1.0"
"93078405","317541","Oral Tablet","40137","tamoxifen citrate","MG","10.0","EACH","1.0"
"904770418","10312","Delayed Release Oral Tablet","1191","aspirin","MG","81.0","EACH","1.0"
"56051030","317541","Oral Tablet","195085","efavirenz","MG","600.0","EACH","1.0"
"63739012810","317541","Oral Tablet","5487","hydrochlorothiazide","MG","25.0","EACH","1.0"
"24987024256","317541","Oral Tablet","3407","digoxin","MG","0.125","EACH","1.0"
"52152001902","317541","Oral Tablet","36108","salsalate","MG","500.0","EACH","1.0"
"23114501","1649574","Injection","860189","onabotulinumtoxinA","UNT","100.0","EACH","1.0"
"781107101","317541","Oral Tablet","6826","methazolamide","MG","50.0","EACH","1.0"
"74612290","317541","Oral Tablet","8703","fenofibrate","MG","48.0","EACH","1.0"
"469321110","1649574","Injection","487070","micafungin sodium","MG","100.0","EACH","1.0"
"25021031002","1649574","Injection","9895","sodium nitroprusside","MG","25.0","ML","1.0"
"63323048837","1649574","Injection","203180","epinephrine bitartrate","MCG","5.0","ML","1.0"
"409233610","1649574","Injection","3132","deferoxamine mesylate","MG","500.0","EACH","1.0"
"71035060","317541","Oral Tablet","8124","phenelzine sulfate","MG","15.0","EACH","1.0"
"25010071115","317541","Oral Tablet","2019","carbidopa","MG","25.0","EACH","1.0"
"51079092320","316945","Extended Release Oral Tablet","2019","carbidopa","MG","50.0","EACH","1.0"
"338067504","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"173068224","721654","Metered Dose Inhaler","142153","albuterol sulfate","MG","0.09","ACTUAT","1.0"
"168032608","316985","Topical Ointment","4917","nitroglycerin","MG","0.02","MG","1.0"
"591571401","317541","Oral Tablet","722","amoxapine","MG","50.0","EACH","1.0"
"67457021720","316949","Injectable Solution","218337","methadone hydrochloride","MG","10.0","ML","1.0"
"60505058204","7670","Ophthalmic Solution","228750","moxifloxacin hydrochloride","MG","5.0","ML","1.0"
"61958060201","316968","Oral Solution","276237","emtricitabine","MG","10.0","ML","1.0"
"55150016072","316949","Injectable Solution","142440","lidocaine hydrochloride","MG","20.0","ML","1.0"
"3049420","316950","Injectable Suspension","10761","triamcinolone acetonide","MG","10.0","ML","1.0"
"63739067210","317541","Oral Tablet","5640","ibuprofen","MG","400.0","EACH","1.0"
"67457067502","316949","Injectable Solution","36118","salmon calcitonin","UNT","200.0","ML","1.0"
"904629304","317541","Oral Tablet","83366","atorvastatin calcium","MG","80.0","EACH","1.0"
"409434610","1649574","Injection","99","6-aminocaproic acid","MG","250.0","ML","1.0"
"310032165","1649574","Injection","29561","meropenem","MG","1000.0","EACH","1.0"
"93610812","316968","Oral Solution","227224","fluoxetine hydrochloride","MG","4.0","ML","1.0"
"409610204","1649574","Injection","4603","furosemide","MG","10.0","ML","1.0"
"55150020720","1649574","Injection","29561","meropenem","MG","500.0","EACH","1.0"
"944270005","1649574","Injection","1426680","immunoglobulin G, human","MG","100.0","ML","1.0"
"187433005","1649574","Injection","82030","isoproterenol hydrochloride","MG","0.2","ML","1.0"
"53489046101","317541","Oral Tablet","9069","quinidine sulfate","MG","200.0","EACH","1.0"
"50268075915","317541","Oral Tablet","236460","tizanidine hydrochloride","MG","2.0","EACH","1.0"
"51079062006","317541","Oral Tablet","1256","azathioprine","MG","50.0","EACH","1.0"
"50458056401","721656","Prefilled Syringe","858045","paliperidone palmitate","MG","156.0","ML","1.0"
"409614309","152903","Irrigation Solution","168","acetic acid","MG","2.5","ML","1.0"
"904636961","317541","Oral Tablet","104416","amlodipine besylate","MG","2.5","EACH","1.0"
"173099156","316965","Oral Capsule","281","acyclovir","MG","200.0","EACH","1.0"
"51991041702","317541","Oral Tablet","6758","mephobarbital","MG","50.0","EACH","1.0"
"23917705","7670","Ophthalmic Solution","39171","brimonidine tartrate","MG","1.5","ML","1.0"
"472098792","316986","Topical Solution","797272","clindamycin phosphate","MG","10.0","ML","1.0"
"574222520","316982","Topical Cream","10753","tretinoin","MG","0.25","ML","1.0"
"186198804","2107948","Inhalation Suspension","19831","budesonide","MG","0.125","ML","1.0"
"51672207501","316985","Topical Ointment","11417","bacitracin zinc","UNT","0.5","MG","1.0"
"49281054505","1649574","Injection","1300464","Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine","MG","0.068","ML","1.0"
"409909335","1649574","Injection","142436","fentanyl citrate","MG","0.05","ML","1.0"
"67457019501","1649574","Injection","6718","melphalan","MG","50.0","EACH","1.0"
"310028339","316945","Extended Release Oral Tablet","221153","quetiapine fumarate","MG","300.0","EACH","1.0"
"93312701","316965","Oral Capsule","203178","disopyramide phosphate","MG","100.0","EACH","1.0"
"68084087501","317541","Oral Tablet","115713","montelukast sodium","MG","10.0","EACH","1.0"
"47781064726","316968","Oral Solution","4018","ergocalciferol","MG","0.2","ML","1.0"
"10019095601","1649574","Injection","3002","cyclophosphamide","MG","1000.0","EACH","1.0"
"74621511","10312","Delayed Release Oral Tablet","266856","divalproex sodium","MG","500.0","EACH","1.0"
"63323054031","316949","Injectable Solution","314659","heparin sodium, porcine","UNT","1000.0","ML","1.0"
"77333098310","316965","Oral Capsule","39954","zinc sulfate","MG","220.0","EACH","1.0"
"58177029311","316945","Extended Release Oral Tablet","221124","metoprolol succinate","MG","25.0","EACH","1.0"
"51079046120","317541","Oral Tablet","35636","risperidone","MG","0.5","EACH","1.0"
"43598044674","316987","Transdermal System","7407","nicotine","MG","0.292","HR","1.0"
"51079030220","316965","Oral Capsule","71484","flurazepam hydrochloride","MG","15.0","EACH","1.0"
"68084084501","317541","Oral Tablet","32624","oxcarbazepine","MG","150.0","EACH","1.0"
"409318101","1649574","Injection","203180","epinephrine bitartrate","MCG","5.0","ML","1.0"
"46110081","317541","Oral Tablet","4099","estrogens, conjugated (USP)","MG","0.3","EACH","1.0"
"69265041","316945","Extended Release Oral Tablet","7417","nifedipine","MG","30.0","EACH","1.0"
"904597361","317541","Oral Tablet","35636","risperidone","MG","0.25","EACH","1.0"
"68084005101","317541","Oral Tablet","31448","nabumetone","MG","500.0","EACH","1.0"
"172428000","316945","Extended Release Oral Tablet","203138","verapamil hydrochloride","MG","240.0","EACH","1.0"
"7521006","1649574","Injection","142448","liothyronine sodium","MG","0.01","ML","1.0"
"61958230101","317541","Oral Tablet","1721604","tenofovir alafenamide fumarate","MG","25.0","EACH","1.0"
"57665000202","1649574","Injection","34132","pegaspargase","UNT","750.0","ML","1.0"
"131247960","317541","Oral Tablet","623400","lacosamide","MG","150.0","EACH","1.0"
"62584073301","317541","Oral Tablet","82027","hydralazine hydrochloride","MG","25.0","EACH","1.0"
"59762130801","316969","Oral Suspension","190376","linezolid","MG","20.0","ML","1.0"
"88250033","316949","Injectable Solution","400008","insulin glulisine, human","UNT","100.0","ML","1.0"
"50458057910","317541","Oral Tablet","1114195","rivaroxaban","MG","20.0","EACH","1.0"
"51672129302","316986","Topical Solution","21245","clobetasol propionate","MG","0.5","ML","1.0"
"42388001314","316965","Oral Capsule","1363267","cabozantinib s-malate","MG","20.0","EACH","1.0"
"85113601","1649574","Injection","75635","eptifibatide","MG","0.75","ML","1.0"
"76329333901","721656","Prefilled Syringe","153971","atropine sulfate","MG","0.1","ML","1.0"
"469520130","316985","Topical Ointment","42316","tacrolimus","MG","3.0E-4","MG","1.0"
"16571030216","316968","Oral Solution","2672","codeine phosphate","MG","2.0","ML","1.0"
"24477032302","1649574","Injection","235230","nicardipine hydrochloride","MG","0.2","ML","1.0"
"338004904","1649574","Injection","9863","sodium chloride","MG","9.0","ML","1.0"
"63323047101","1649574","Injection","26420","haloperidol decanoate","MG","100.0","ML","1.0"
"536114398","316985","Topical Ointment","8091","petrolatum","MG","0.42","MG","1.0"
"703903203","1649574","Injection","643","amikacin sulfate","MG","250.0","ML","1.0"
"11509021217","316992","Oral Lozenge","6750","menthol","MG","5.4","EACH","1.0"
"24208073501","7670","Ophthalmic Solution","106029","cyclopentolate hydrochloride","MG","10.0","ML","1.0"
"66213042510","317541","Oral Tablet","153971","atropine sulfate","MG","0.0194","EACH","1.0"
"58468035701","1649574","Injection","117055","alemtuzumab","MG","30.0","ML","1.0"
"641605325","1649574","Injection","103755","meperidine hydrochloride","MG","50.0","ML","1.0"
"69339013819","7067","Mouthwash","20791","chlorhexidine gluconate","MG","1.2","ML","1.0"
"310020137","317541","Oral Tablet","84857","anastrozole","MG","1.0","EACH","1.0"
"42998030301","1649574","Injection","1314242","amobarbital sodium","MG","500.0","EACH","1.0"
"67512414","316987","Transdermal System","7407","nicotine","MG","0.292","HR","1.0"
"42702010305","7670","Ophthalmic Solution","8164","phenylephrine hydrochloride","MG","100.0","ML","1.0"
"59762004901","317541","Oral Tablet","6902","methylprednisolone","MG","8.0","EACH","1.0"
"51079085203","317541","Oral Tablet","860693","galantamine hydrobromide","MG","4.0","EACH","1.0"
"409263405","1649574","Injection","203177","hydromorphone hydrochloride","MG","10.0","ML","1.0"
"409018101","1649574","Injection","236234","gemcitabine hydrochloride","MG","38.0","ML","1.0"
"59762308001","317541","Oral Tablet","18631","azithromycin","MG","600.0","EACH","1.0"
"9513601","316969","Oral Suspension","190376","linezolid","MG","20.0","ML","1.0"
"85031402","316965","Oral Capsule","1102129","boceprevir","MG","200.0","EACH","1.0"
"172541310","317541","Oral Tablet","4450","fluconazole","MG","200.0","EACH","1.0"
"19810000790","317541","Oral Tablet","1191","aspirin","MG","250.0","EACH","1.0"
"14789060010","1649574","Injection","18330","arsenic trioxide","MG","1.0","ML","1.0"
"51672203701","316986","Topical Solution","2623","clotrimazole","MG","10.0","ML","1.0"
"61958080101","317541","Oral Tablet","358274","ambrisentan","MG","5.0","EACH","1.0"
"172496058","316965","Oral Capsule","4508","flutamide","MG","125.0","EACH","1.0"
"60432074115","316973","Otic Solution","168","acetic acid","MG","20.0","ML","1.0"
"168005960","316986","Topical Solution","4461","fluocinolone acetonide","MG","0.1","ML","1.0"
"54485906","317541","Oral Tablet","10767","triazolam","MG","0.25","EACH","1.0"
"378180577","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.075","EACH","1.0"
"121476605","316969","Oral Suspension","1897","calcium carbonate","MG","250.0","ML","1.0"
"60687025301","317541","Oral Tablet","155137","sertraline hydrochloride","MG","100.0","EACH","1.0"
"54868503400","317541","Oral Tablet","3554","disulfiram","MG","250.0","EACH","1.0"
"10019055302","316987","Transdermal System","9601","scopolamine","MG","0.0139","HR","1.0"
"54315540","316986","Topical Solution","81985","cocaine hydrochloride","MG","100.0","ML","1.0"
"62756079688","10312","Delayed Release Oral Tablet","266856","divalproex sodium","MG","125.0","EACH","1.0"
"591564301","317541","Oral Tablet","6984","minoxidil","MG","10.0","EACH","1.0"
"69019601","721656","Prefilled Syringe","82137","dalteparin sodium","UNT","25000.0","ML","1.0"
"49053028","1649574","Injection","203133","penicillin G potassium","UNT","20000.0","ML","1.0"
"67386031321","316969","Oral Suspension","21241","clobazam","MG","2.5","ML","1.0"
"66993004730","317541","Oral Tablet","61381","olanzapine","MG","2.5","EACH","1.0"
"65054301","1649574","Injection","10761","triamcinolone acetonide","MG","40.0","ML","1.0"
"33342009607","317541","Oral Tablet","322248","tenofovir disoproxil fumarate","MG","300.0","EACH","1.0"
"64380072506","317541","Oral Tablet","68149","mycophenolate mofetil","MG","500.0","EACH","1.0"
"143178701","317541","Oral Tablet","161","acetaminophen","MG","325.0","EACH","1.0"
"63323026965","1649574","Injection","8782","propofol","MG","10.0","ML","1.0"
"904588861","316945","Extended Release Oral Tablet","10438","theophylline","MG","200.0","EACH","1.0"
"17478041510","1649574","Injection","91166","ephedrine sulfate","MG","50.0","ML","1.0"
"78031154","126542","Nasal Spray","36118","salmon calcitonin","UNT","200.0","ACTUAT","1.0"
"54023755","316968","Oral Solution","30236","morphine sulfate","MG","2.0","ML","1.0"
"54569041702","316965","Oral Capsule","152021","dicyclomine hydrochloride","MG","10.0","EACH","1.0"
"409477886","1649574","Injection","2551","ciprofloxacin","MG","10.0","ML","1.0"
"63402019030","317541","Oral Tablet","461016","eszopiclone","MG","1.0","EACH","1.0"
"67457021005","1649574","Injection","83171","cidofovir","MG","75.0","ML","1.0"
"68084020201","317541","Oral Tablet","8691","primidone","MG","50.0","EACH","1.0"
"8092360","1649574","Injection","253191","pantoprazole sodium","MG","40.0","EACH","1.0"
"54569204000","316982","Topical Cream","9793","silver sulfadiazine","MG","10.0","ML","1.0"
"338001731","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"93738201","317541","Oral Tablet","235988","venlafaxine hydrochloride","MG","75.0","EACH","1.0"
"998031105","7670","Ophthalmic Solution","235428","homatropine hydrobromide","MG","20.0","ML","1.0"
"66758016013","316945","Extended Release Oral Tablet","8591","potassium chloride","MEQ","10.0","EACH","1.0"
"55390006710","1649574","Injection","296","adenosine","MG","3.0","ML","1.0"
"55513054610","1649574","Injection","68442","filgrastim","MG","0.3","ML","1.0"
"76478050150","316949","Injectable Solution","203085","pentobarbital sodium","MG","50.0","ML","1.0"
"11980077905","7670","Ophthalmic Solution","7623","ofloxacin","MG","3.0","ML","1.0"
"51079093120","317541","Oral Tablet","20352","carvedilol","MG","12.5","EACH","1.0"
"49281021515","721656","Prefilled Syringe","798304","diphtheria toxoid vaccine, inactivated","UNT","4.0","ML","1.0"
"10019016301","316949","Injectable Solution","8164","phenylephrine hydrochloride","MG","10.0","ML","1.0"
"58177009111","316965","Oral Capsule","18993","benzonatate","MG","100.0","EACH","1.0"
"67457088910","1649574","Injection","754763","fosaprepitant dimeglumine","MG","150.0","EACH","1.0"
"59762010401","10312","Delayed Release Oral Tablet","9524","sulfasalazine","MG","500.0","EACH","1.0"
